OBJECTID,BIN,ST_NUMBER,ST_UNIT,UNIT_TYPE,PREDIR,ST_NAME,SUFFIX,POSTDIR,ZIP,STSEGID,USE_TYPE,MasterAddressID
20460,497417425,301,3002,APT,,15TH,ST,NW,22903, ,R,92916
20461,497417425,301,3014,APT,,15TH,ST,NW,22903, ,R,92917
20462,103023057,223,B,APT, ,STRIBLING,AVE, ,22903, ,R,92918
20463,103023057,223,A,APT, ,STRIBLING,AVE, ,22903, ,R,92919
20464,133696770,232,B,APT, ,OLD LYNCHBURG,RD, ,22903, ,R,92920
20465,136567135,123,A,APT, ,LONGWOOD,DR, ,22903, ,R,92921
20466,343514151,608,A,UNIT, ,CABELL,AVE, ,22903, ,R,92922
20467,303813655,821,B,UNIT, ,CABELL,AVE, ,22903, ,R,92923
20468,110693892,2419,B,UNIT, ,SUNSET,RD, ,22903, ,R,92924
20469,436415063,2003,B,UNIT, ,LEWIS MOUNTAIN,RD, ,22903, ,R,92925
20470,408214735,112,B,UNIT, ,MINOR,RD, ,22903, ,R,92926
20471,13933172,765,1B,UNIT, ,WALKER,SQ, ,22903, ,R,92927
20472,497015676,330,3,#, ,15TH,ST,NW,22903, ,R,89462
20473,26910104,2405,,, ,KERRY,LN, ,22901, ,R,89463
20474,31110153,108,,, ,GREENBRIER,TER, ,22901, ,R,89464
20475,7979930,1800,85,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,89465
20476,82941266,108,2,APT, ,OBSERVATORY,AVE, ,22903, ,R,89466
20477,121275325,234,,, ,SUNSET,AVE, ,22903, ,R,89467
20478,81001002,109,,, ,SHAMROCK,RD, ,22903, ,R,89468
20479,81110823,1634,,, ,ST ANNES,RD, ,22901, ,R,89469
20480,178412122,1214,,, ,RUGBY,RD, ,22903, ,R,89470
20481,32387545,1040,A,APT, ,LOCUST,AVE, ,22901, ,R,89471
20482,46687914,1127,2,STE, ,RIVER,RD, ,22901, ,C,89472
20483,87410913,121,B,APT, ,MIDDLESEX,DR, ,22901, ,R,89473
20484,7751715,310,H,UNIT, ,2ND,ST,SE,22902, ,C,89474
20485,643217043,701,101,#,E,HIGH,ST, ,22902, ,R,89475
20486,151274694,616,A,UNIT, ,DRUID,AVE, ,22902, ,R,89476
20487,134011496,2010,,, ,PINE TOP,RD, ,22903, ,R,89477
20488,103689762,1704,,,E,MARKET,ST, ,22902, ,R,89478
20489,91611876,201,,, ,TODD,AVE, ,22903, ,R,89479
20490,116764766,974,,, ,ROCK CREEK,RD, ,22903, ,R,89480
20491,695822450,118,,,W,MAIN,ST, ,22902, ,C,89481
20492,13937136,416,3,APT, ,MONROE,LN, ,22903, ,R,89482
20493,325613854,1500,3,#, ,AMHERST,ST, ,22903, ,C,89483
20494,787820115,200,505,#, ,GARRETT,ST, ,22902, ,R,89484
20495,7849796,300,6,#, ,4TH,ST,SE,22902, ,R,89485
20496,787820115,200,513,#, ,GARRETT,ST, ,22902, ,R,89486
20497,7010228,250,110,#,W,MAIN,ST, ,22902, ,R,89487
20498,92851910,612,6,#, ,RIDGE,ST, ,22902, ,R,89488
20499,533816030,630,K,UNIT, ,PARK,ST, ,22902, ,R,89489
20500,92481898,1122,B,APT, ,FOREST HILLS,AVE, ,22903, ,R,89490
20501,63568345,1404,A,UNIT, ,MOORES,ST, ,22902, ,R,89491
20502,6984753,107,201,#, ,1ST,ST,S,22902, ,R,89492
20503,99399685,1708,B,APT, ,CHESAPEAKE,ST, ,22902, ,R,89493
20504,7558530,100,3B,UNIT,W,SOUTH,ST, ,22902, ,R,89494
20505,7923894,2010,12,#, ,STADIUM,RD, ,22903, ,R,89495
20506,7943920,2006,5,#, ,STADIUM,RD, ,22903, ,R,89496
20507,7740714,308,A,UNIT, ,6TH,ST,SW,22903, ,R,89497
20508,7291409,215,3D,UNIT, ,5TH,ST,SW,22903, ,R,89498
20509,91041883,207,,, ,TODD,AVE, ,22903, ,R,89552
20510,255513091,115,,, ,ROBINSON WOODS, , ,22903, ,R,89553
20511,258913122,113,,, ,ROBINSON WOODS, , ,22903, ,R,89554
20512,263213154,111,,, ,ROBINSON WOODS, , ,22903, ,R,89555
20513,519718793,711,,, ,DALE,AVE, ,22903, ,C,89556
20514,6794156,620,,,W,MAIN,ST, ,22903, ,C,89557
20515,6984753,109,,, ,1ST,ST,S,22902, ,C,89558
20516,6984753,100,,,W,MAIN,ST, ,22902, ,C,89559
20517,442915211,1538,3,#, ,VIRGINIA,AVE, ,22903, ,R,89560
20518,442915211,1538,4,#, ,VIRGINIA,AVE, ,22903, ,R,89561
20519,1393717835,420,6,APT, ,MONROE,LN, ,22903, ,R,89562
20520,6589138937,1130,5 UNIT F,BLDG,E,HIGH,ST, ,22902, ,R,106060
20521,6589138937,1130,5 UNIT E,BLDG,E,HIGH,ST, ,22902, ,R,106061
20522,17563138939,307,A,APT, ,MONTEBELLO,CIR, ,22903, ,R,106062
20523,17563138939,307,B,APT, ,MONTEBELLO,CIR, ,22903, ,R,106063
20524,14263141335,317, , , ,HUNTLEY,AVE, ,22903, ,R,106073
20525,58248141,1407,B,APT, ,GRACE,ST, ,22902, ,R,92109
20526,62018297,1425,A,APT, ,HAZEL,ST, ,22902, ,R,92110
20527,297213636,2021,D10,APT, ,IVY,RD, ,22903, ,R,92111
20528,297213636,2021,D11,APT, ,IVY,RD, ,22903, ,R,92112
20529,7303460,1712,15,#, ,JEFFERSON PARK,AVE, ,22903, ,R,92113
20530,433715035,420,,, ,15TH,ST,NW,22903, ,R,92798
20531,694318121,323,,,W,MAIN,ST, ,22903, ,C,92799
20532,71783326,101,,, ,3RD,ST,SE,22902, ,C,92802
20533,119255096,722,,, ,VILLAGE,RD, ,22903, ,R,92803
20534,150611723,2401,72,APT, ,ARLINGTON,BLVD, ,22903, ,R,92804
20535,150611723,2401,73,APT, ,ARLINGTON,BLVD, ,22903, ,R,92805
20536,150611723,2401,74,APT, ,ARLINGTON,BLVD, ,22903, ,R,92806
20537,150611723,2401,81,APT, ,ARLINGTON,BLVD, ,22903, ,R,92807
20538,150611723,2401,82,APT, ,ARLINGTON,BLVD, ,22903, ,R,92808
20539,150611772,2401,6,APT, ,ARLINGTON,BLVD, ,22903, ,R,92809
20540,150611772,2401,8,APT, ,ARLINGTON,BLVD, ,22903, ,R,92810
20541,357814231,716,C,UNIT, ,MADISON,AVE, ,22903, ,R,92811
20542,357814231,714,A,UNIT, ,MADISON,AVE, ,22903, ,R,92812
20543,357814231,708,A,UNIT, ,MADISON,AVE, ,22903, ,R,92813
20544,82521155,1830,21,#, ,JEFFERSON PARK,AVE, ,22903, ,R,92814
20545,82521155,1830,24,#, ,JEFFERSON PARK,AVE, ,22903, ,R,92815
20546,101222889,207,4,#, ,STRIBLING,AVE, ,22903, ,R,92816
20547,7671786,1800,38,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,92817
20548,52188029,1207,B,APT, ,MOWBRAY,PL, ,22902, ,R,92820
20549,52188029,1207,A,APT, ,MOWBRAY,PL, ,22902, ,R,92821
20550,1394816477,1201,A,APT, ,WERTLAND,ST, ,22903, ,R,92824
20551,599117234,1325,A,UNIT,W,MAIN,ST, ,22903, ,C,92825
20552,83221232,116,D,UNIT, ,CARROLLTON,TER, ,22903, ,R,92826
20553,83221232,116,E,UNIT, ,CARROLLTON,TER, ,22903, ,R,92827
20554,7671708,1800,13,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,92828
20555,70233279,406,102A,UNIT,E,MARKET,ST, ,22902, ,C,92829
20556,70233279,408,104A,UNIT,E,MARKET,ST, ,22902, ,C,92830
20557,70233279,408,104B,UNIT,E,MARKET,ST, ,22902, ,C,92831
20558,70233279,408,106,#,E,MARKET,ST, ,22902, ,C,92832
20559,92299451,1414,,, ,CHESAPEAKE,ST, ,22902, ,R,91520
20560,652683,245,,,E,JEFFERSON,ST, ,22902, ,R,91521
20561,267113262,1516,,, ,WESTWOOD,RD, ,22903, ,R,91522
20562,30047500,1107,,, ,RIVER,CT, ,22901, ,R,91523
20563,343514085,619,E,UNIT, ,MADISON,AVE, ,22903, ,R,91524
20564,332913966,826,G,UNIT, ,CABELL,AVE, ,22903, ,R,91525
20565,332913966,826,H,UNIT, ,CABELL,AVE, ,22903, ,R,91526
20566,357814117,1019,C,UNIT, ,PRESTON,AVE, ,22903, ,R,91527
20567,357814149,734,A,UNIT, ,MADISON,AVE, ,22903, ,R,91528
20568,99569692,1417,A,UNIT, ,BURGESS,LN, ,22902, ,R,91529
20569,134596920,1000,210,#, ,LINDEN,AVE, ,22902, ,R,91530
20570,64448384,606,5,#, ,GILLESPIE,AVE, ,22902, ,R,91531
20571,64448384,606,6,#, ,GILLESPIE,AVE, ,22902, ,R,91532
20572,127375950,1600,39,LOT, ,6TH,ST,SE,22902, ,R,91533
20573,1273719755,1600,38,LOT, ,6TH,ST,SE,22902, ,R,91534
20574,127376102,1600,12,LOT, ,6TH,ST,SE,22902, ,R,91535
20575,127376124,1600,8,LOT, ,6TH,ST,SE,22902, ,R,91536
20576,127376149,1600,9,LOT, ,6TH,ST,SE,22902, ,R,91537
20577,95563292,754,E,APT, ,PROSPECT,AVE, ,22903, ,R,91538
20578,631217325,211,12,#, ,CREAM,ST, ,22903, ,R,91539
20579,99722638,1000,203,#, ,MONTICELLO,RD, ,22902, ,R,91540
20580,89959352,341,A,UNIT, ,MONTICELLO,RD, ,22902, ,R,91541
20581,84589079,710,A,UNIT, ,GRAVES,ST, ,22902, ,R,91542
20582,87059207,214,C,APT, ,LITTLE GRAVES,ST, ,22902, ,R,91543
20583,83309039,711,A,UNIT, ,GRAVES,ST, ,22902, ,R,91544
20584,87919251,130,B,UNIT, ,GOODMAN,ST, ,22902, ,R,91545
20585,83099032,717,B,UNIT, ,GRAVES,ST, ,22902, ,R,91546
20586,89249329,136,A,UNIT, ,GOODMAN,ST, ,22902, ,R,91547
20587,87359225,128,A,APT, ,GOODMAN,ST, ,22902, ,R,91548
20588,591816738,1204,10,APT, ,WERTLAND,ST, ,22903, ,R,91549
20589,560217489,1419,2,#,,UNIVERSITY,AVE,,22903, ,R,91551
20590,1394415826,314,303,APT,,14TH,ST,NW,22903, ,R,91552
20591,497417425,301,1002,APT,,15TH,ST,NW,22903, ,R,91553
20592,497417425,301,1011,APT,,15TH,ST,NW,22903, ,R,91554
20593,497417425,301,1012,APT,,15TH,ST,NW,22903, ,R,91555
20594,549016105,222,10,#, ,14TH,ST,NW,22903, ,R,91556
20595,1412016325,218,206,APT, ,14TH,ST,NW,22903, ,R,91557
20596,320313880,1033,,, ,LOCUST,AVE, ,22901, ,R,91558
20597,61918273,1408,,, ,HAZEL,ST, ,22902, ,R,91559
20598,61968289,1301,,, ,POPLAR,ST, ,22902, ,R,91560
20599,62488315,1309,,, ,POPLAR,ST, ,22902, ,R,91561
20600,62508298,1414,,, ,HAZEL,ST, ,22902, ,R,91562
20601,240212947,947,,, ,LOCUST,LN, ,22901, ,R,91563
20602,50110446,1707,,, ,ESSEX,RD, ,22901, ,R,91573
20603,57665,101,,, ,14TH,ST,NW,22903, ,C,91574
20604,180312138,1211,,, ,WELLFORD,ST, ,22903, ,R,91575
20605,49210590,2111,89,APT, ,MICHIE,DR, ,22901, ,R,91576
20606,49210590,2111,88,APT, ,MICHIE,DR, ,22901, ,R,91577
20607,591216723,126,1,APT, ,13TH,ST,NW,22903, ,R,91578
20608,591216723,126,2,APT, ,13TH,ST,NW,22903, ,R,91579
20609,90111657,103,C,UNIT, ,SUMMIT,ST, ,22903, ,R,91580
20610,121545355,106,B,UNIT, ,HARTMANS MILL,RD, ,22902, ,R,91581
20611,114134518,1013,,, ,5TH,ST,SW,22903, ,R,91582
20612,86439228,1301,,,E,MARKET,ST, ,22902, ,C,91583
20613,7977959,308,,, ,RIDGE,ST, ,22902, ,C,91584
20614,99452479,918,,, ,MONTICELLO,RD, ,22902, ,C,91585
20615,99752557,200,,, ,CARLTON,RD, ,22902, ,C,91586
20616,998017275,909,,, ,BELMONT,AVE, ,22902, ,R,91587
20617,101462798,210,,, ,CARLTON,RD, ,22902, ,C,91588
20618,1014717270,929,,, ,BELMONT,AVE, ,22902, ,R,91589
20619,726621635,115,,, ,4TH,ST,SE,22902, ,C,91590
20620,6984753,105,,, ,1ST,ST,S,22902, ,C,91591
20621,444715174,421,,, ,10 1/2,ST,NW,22903, ,R,91592
20622,455915300,507,,, ,10 1/2,ST,NW,22903, ,R,91593
20623,456615275,414,,, ,10 1/2,ST,NW,22903, ,R,91594
20624,115004576,818,,, ,PROSPECT,AVE, ,22903, ,R,91595
20625,395614582,217,,, ,ROSSER,AVE,E ,22903, ,R,91596
20626,124065654,809,,, ,STONEHENGE,AVE, ,22902, ,R,91597
20627,124075696,1115,,, ,ELLIOTT,AVE, ,22902, ,R,91598
20628,95772183,105,,, ,BURNET,ST, ,22902, ,R,91599
20629,95212138,103,,, ,BURNET,ST, ,22902, ,R,91600
20630,108533604,804,,, ,MERIDIAN,ST, ,22902, ,R,91601
20631,109263703,806,,, ,MERIDIAN,ST, ,22902, ,R,91602
20632,325314095,711,,, ,MADISON,AVE, ,22903, ,R,91603
20633,325314150,789,,, ,MADISON,AVE, ,22903, ,R,91604
20634,589016613,411,3,#, ,ALTAMONT,ST, ,22902, ,R,91605
20635,574816483,117,4,#, ,ALTAMONT,CIR, ,22902, ,R,91606
20636,81971104,406,2,#, ,RIDGE,ST, ,22902, ,R,91607
20637,132611329,2116,,, ,BARRACKS,RD, ,22903, ,C,91608
20638,132611329,2142,,, ,BARRACKS,RD, ,22903, ,C,91609
20639,132611329,2146,,, ,BARRACKS,RD, ,22903, ,C,91610
20640,132611329,2148,,, ,BARRACKS,RD, ,22903, ,C,91611
20641,386014593,120,,, ,ROTHERY,RD, ,22903, ,R,91613
20642,186912226,1311,,, ,ROSE HILL,DR, ,22903, ,R,91614
20643,187812203,1314,,, ,ROSE HILL,DR, ,22903, ,R,91615
20644,191312265,1312,,, ,ROSE HILL,DR, ,22903, ,R,91616
20645,282813436,1009,,, ,BIRDWOOD,RD, ,22903, ,R,91617
20646,418114840,1006,,, ,FOREST,ST, ,22903, ,R,91627
20647,419841310,1111,,, ,HARRIS,ST, ,22903, ,C,91628
20648,426114952,936,,, ,HARRIS,ST, ,22903, ,C,91629
20649,380414419,604,,, ,14TH,ST,NW,22903, ,R,91630
20650,458915314,920,,, ,HARRIS,ST, ,22902, ,C,91631
20651,80928947,1208,,,E,JEFFERSON,ST, ,22902, ,R,91632
20652,81248959,1210,,,E,JEFFERSON,ST, ,22902, ,R,91633
20653,104211112,1292,,, ,KENWOOD,LN, ,22901, ,R,91634
20654,86171448,222,,, ,SHAMROCK,RD, ,22903, ,R,91635
20655,88079324,1411,,, ,CHESAPEAKE,ST, ,22902, ,R,91636
20656,122065488,808,,, ,RIVES,ST, ,22902, ,I,91637
20657,126675944,821,,, ,NASSAU,ST, ,22902, ,R,91638
20658,110811215,1308,,, ,CARTER,LN, ,22901, ,R,91639
20659,102632841,806,,, ,AVON,ST, ,22902, ,R,94745
20660,93902011,206,,, ,TODD,AVE, ,22903, ,R,94746
20661,457415398,717,,, ,PARK,ST, ,22902, ,R,94747
20662,95892239,1621,,, ,CENTER,AVE, ,22903, ,R,94748
20663,95932251,1515,,, ,CHERRY,AVE, ,22903, ,R,94749
20664,96522240,311,,, ,SHAMROCK,RD, ,22903, ,R,94750
20665,96652243,2300,,, ,CENTER,AVE, ,22903, ,R,94751
20666,96662292,1625,,, ,CENTER,AVE, ,22903, ,R,94752
20667,102382826,752,4,#, ,RIDGE,ST, ,22902, ,R,94753
20668,533816030,630,E,UNIT, ,PARK,ST, ,22902, ,R,94754
20669,533816030,630,F,UNIT, ,PARK,ST, ,22902, ,R,94755
20670,533816080,630,P,UNIT, ,PARK,ST, ,22902, ,R,94756
20671,533816080,630,Q,UNIT, ,PARK,ST, ,22902, ,R,94757
20672,85661426,517,D,UNIT, ,RIDGE,ST, ,22902, ,R,94758
20673,85661426,517,E,UNIT, ,RIDGE,ST, ,22902, ,R,94759
20674,7913854,121,A,APT, ,HARMON,ST, ,22903, ,R,94760
20675,81471234,405,G,UNIT, ,GARRETT,ST, ,22902, ,R,94761
20676,109343664,908,A,UNIT, ,1ST,ST,S,22902, ,R,94762
20677,522917479,1619,,, ,UNIVERSITY,AVE, ,22903, ,C,94763
20678,118975034,308,,, ,CLEVELAND,AVE, ,22903, ,R,94765
20679,178612146,1627,,, ,OXFORD,RD, ,22903, ,R,94766
20680,111214263,213,,, ,HARTMANS MILL,RD, ,22902, ,R,94767
20681,548016180,1007,,, ,PAGE,ST, ,22903, ,R,94768
20682,1327319788,1013,H,UNIT, ,LINDEN,AVE, ,22902, ,R,94769
20683,1464817193,196,,, ,BROOKWOOD,DR, ,22902, ,R,94770
20684,441115226,1927,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,94771
20685,442815235,1923,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,94772
20686,452215270,1946,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,94773
20687,107323464,806,,, ,RIDGE,ST, ,22902, ,R,94774
20688,460615355,1934,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,94775
20689,7979930,1800,90,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,94822
20690,7979930,1800,92,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,94823
20691,7923894,2010,5,#, ,STADIUM,RD, ,22903, ,R,94824
20692,529915995,315,A,UNIT, ,10 1/2,ST,NW,22903, ,R,94825
20693,654517079,801,100A,UNIT,W,MAIN,ST, ,22903, ,R,94826
20694,654517079,801,3,#,W,MAIN,ST, ,22903, ,R,94827
20695,654517079,801,206,#,W,MAIN,ST, ,22903, ,R,94828
20696,134596920,1000,207,#, ,LINDEN,AVE, ,22902, ,R,94829
20697,134596920,1000,208,#, ,LINDEN,AVE, ,22902, ,R,94830
20698,670321624,201,14,#,W,MAIN,ST, ,22902, ,C,94831
20699,1013120017,1518,104,#,E,MARKET,ST, ,22902, ,R,94832
20700,1013120017,1518,201,#,E,MARKET,ST, ,22902, ,R,94833
20701,619516865,434,,, ,4TH,ST,NE,22902, ,R,94834
20702,620616880,516,,, ,8TH,ST,NE,22902, ,R,94835
20703,33010190,1921,,, ,GREENBRIER,DR, ,22901, ,R,94836
20704,33410191,2214,,, ,GREENBRIER,DR, ,22901, ,R,94837
20705,36010219,114,,, ,GREENBRIER,TER, ,22901, ,R,94838
20706,36110230,1916,,, ,GREENBRIER,DR, ,22901, ,R,94839
20707,36710256,2131,,, ,TARLETON,DR, ,22901, ,R,94840
20708,39010261,2005,,, ,GREENBRIER,DR, ,22901, ,R,94841
20709,39210260,1924,,, ,GREENBRIER,DR, ,22901, ,R,94842
20710,226112728,107,B,APT, ,MEGAN,CT, ,22901, ,R,94843
20711,140211587,1518,B,APT, ,DAIRY,RD, ,22903, ,R,94844
20712,129666323,2707,A,APT, ,JEFFERSON PARK,AVE, ,22903, ,R,94845
20713,129346358,2705,1/2,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,94846
20714,33517170,1924,11,#, ,SWANSON,DR, ,22901, ,R,94848
20715,37510245,979,1,#, ,SEMINOLE,TRL, ,22901, ,C,94849
20716,33517170,1924,14,#, ,SWANSON,DR, ,22901, ,R,94850
20717,7558530,106,206,#,W,SOUTH,ST, ,22902, ,C,94851
20718,7743766,600,B,UNIT,E,WATER,ST, ,22902, ,C,94852
20719,7743766,600,C,UNIT,E,WATER,ST, ,22902, ,C,94853
20720,86761407,2111,34,APT, ,JEFFERSON PARK,AVE, ,22903, ,R,94854
20721,7909906,212,1,#, ,MAURY,AVE, ,22903, ,R,94855
20722,7923894,2010,14,#, ,STADIUM,RD, ,22903, ,R,94856
20723,85141346,217,,, ,OAK,ST, ,22902, ,R,94271
20724,606016781,403,,, ,ALTAMONT,ST, ,22902, ,R,94272
20725,95519557,310,,, ,RIVERSIDE,AVE, ,22902, ,R,94273
20726,88701572,702,,, ,1ST,ST,S,22902, ,R,94274
20727,68810652,1602,,, ,JAMESTOWN,DR, ,22901, ,R,94275
20728,83010896,1315,,, ,LESTER,DR, ,22901, ,R,94276
20729,340614089,1007,,, ,PARK,ST, ,22901, ,R,94277
20730,342714047,925,,, ,MARSHALL,ST, ,22901, ,R,94278
20731,597216696,528,B,UNIT, ,8TH,ST,NE,22902, ,R,94524
20732,84179173,1221,,,E,MARKET,ST, ,22902, ,C,94525
20733,629516988,317,,,E,HIGH,ST, ,22902, ,I,94527
20734,653617080,202,,, ,2ND,ST,NW,22902, ,C,94528
20735,195612371,813,,, ,FENDALL,TER, ,22903, ,R,94529
20736,198612401,811,,, ,FENDALL,TER, ,22903, ,R,94530
20737,138457375,1187,,, ,5TH,ST,SW,22903, ,C,94531
20738,81178981,400,B,APT, ,FAIRWAY,AVE, ,22902, ,R,94910
20739,101139720,1423,B,APT, ,BURGESS,LN, ,22902, ,R,94911
20740,84169071,315,B,UNIT, ,FAIRWAY,AVE, ,22902, ,R,94912
20741,81888975,1218,B,APT,E,JEFFERSON,ST, ,22902, ,R,94913
20742,70910707,2114,201,#, ,ANGUS,RD, ,22901, ,C,94915
20743,70910707,2114,211,#, ,ANGUS,RD, ,22901, ,C,94916
20744,111353987,107,A,APT, ,HAMMOND,ST, ,22903, ,R,94917
20745,111353987,107,B,APT, ,HAMMOND,ST, ,22903, ,R,94918
20746,545116324,1215,A24,UNIT, ,WERTLAND,ST, ,22903, ,R,94919
20747,545116324,1215,A31,UNIT, ,WERTLAND,ST, ,22903, ,R,94920
20748,102742868,808,B,APT, ,MONTICELLO,AVE, ,22902, ,R,94921
20749,86761471,2111,16,APT, ,JEFFERSON PARK,AVE, ,22903, ,R,94922
20750,408714852,1600,,, ,GORDON,AVE, ,22903, ,C,95739
20751,1462417364,827,,, ,RAINIER,RD, ,22903, ,R,95740
20752,1445217397,733,,, ,RAINIER,RD, ,22903, ,R,95741
20753,1462417364,829,,, ,RAINIER,RD, ,22903, ,R,95742
20754,1462417364,831,,, ,RAINIER,RD, ,22903, ,R,95743
20755,139906473,139,,, ,OLD FIFTH,CIR, ,22903, ,R,95744
20756,116904827,719,,, ,VILLAGE,RD, ,22903, ,R,95745
20757,117144857,1625,,, ,TRAILRIDGE,RD, ,22903, ,R,95746
20758,117774936,106,,, ,VILLAGE,CT, ,22903, ,R,95747
20759,118024946,1627,,, ,TRAILRIDGE,RD, ,22903, ,R,95748
20760,118555006,1605,,, ,DUBLIN,RD, ,22903, ,R,95749
20761,118684994,723,,, ,VILLAGE,RD, ,22903, ,R,95750
20762,90949389,1404,B,APT, ,CHESAPEAKE,ST, ,22902, ,R,95500
20763,79968937,408,B,APT, ,FAIRWAY,AVE, ,22902, ,R,95501
20764,545116324,1215,C41,UNIT, ,WERTLAND,ST, ,22903, ,R,95503
20765,545116324,1215,A32,UNIT, ,WERTLAND,ST, ,22903, ,R,95504
20766,82971277,500,305,#, ,1ST,ST,S,22902, ,R,95505
20767,63588341,608,B,UNIT, ,ORANGE,ST, ,22902, ,R,95506
20768,269413286,602,B,UNIT, ,WILDER,DR, ,22901, ,R,95507
20769,118945059,728,,, ,SHAMROCK,RD, ,22903, ,R,95752
20770,118965048,619,,, ,HIGHLAND,AVE, ,22903, ,R,95753
20771,252513103,1513,,, ,WESTWOOD,RD, ,22903, ,R,95754
20772,254213132,1505,,, ,WESTWOOD,RD, ,22903, ,R,95755
20773,230512818,1620,A,APT, ,RUGBY,AVE, ,22903, ,R,95756
20774,230512818,1620,B,APT, ,RUGBY,AVE, ,22903, ,R,95757
20775,316413818,1111,10C,APT, ,PRESTON,AVE, ,22903, ,R,95758
20776,7575589,223,A,UNIT, ,4TH,ST,SW,22903, ,R,95760
20777,757519504,223,B,UNIT, ,4TH,ST,SW,22903, ,R,95761
20778,81401042,418,A,UNIT, ,OAK,ST, ,22903, ,R,95762
20779,389014542,919,A,APT, ,HENRY,AVE, ,22903, ,R,95763
20780,426814967,900,A,UNIT, ,HENRY,AVE, ,22903, ,R,95764
20781,426814967,900,B,UNIT, ,HENRY,AVE, ,22903, ,R,95765
20782,444015171,800,4,#, ,ROSE HILL,DR, ,22903, ,R,95766
20783,454115250,1110,D,APT, ,GORDON,AVE, ,22903, ,R,95767
20784,451815220,1112,B,APT, ,GORDON,AVE, ,22903, ,R,95768
20785,83699068,209,A,APT, ,MEADE,AVE, ,22902, ,R,95769
20786,118985037,910,B,UNIT, ,ELLIOTT,AVE, ,22902, ,R,95770
20787,151274694,616,B,UNIT, ,DRUID,AVE, ,22902, ,R,95771
20788,114124478,900,A,APT, ,MONTROSE,AVE, ,22902, ,R,95772
20789,77748852,425,A,UNIT, ,CAROLINE,AVE, ,22902, ,R,95773
20790,113254396,603,A,APT, ,DRUID,AVE, ,22902, ,R,95774
20791,651492,100,7,APT, ,STADIUM,RD, ,22903, ,R,95775
20792,115414590,984,,, ,ROCK CREEK,RD, ,22903, ,R,95776
20793,384514479,308,,, ,KENT,RD, ,22903, ,R,95777
20794,428915084,2007,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,95778
20795,432815028,1953,,, ,LEWIS MOUNTAIN,RD, ,22903, ,R,95779
20796,82971277,500,204,#, ,1ST,ST,S,22902, ,R,94923
20797,82971277,500,212,#, ,1ST,ST,S,22902, ,R,94924
20798,128416142,514,A,UNIT, ,CLEVELAND,AVE, ,22903, ,R,94925
20799,95563283,772,C,APT, ,PROSPECT,AVE, ,22903, ,R,94926
20800,592717233,104,3,#, ,14TH,ST,NW,22903, ,C,94927
20801,135236998,1002,A,APT, ,ROUGEMONT,AVE, ,22902, ,R,94928
20802,117834932,1406,A,APT, ,VINE,ST, ,22902, ,R,94929
20803,1364818386,1115,201,APT, ,WERTLAND,ST, ,22903, ,R,94930
20804,1364818386,1115,301,APT, ,WERTLAND,ST, ,22903, ,R,94931
20805,69718566,1126,,, ,MERIWETHER,ST, ,22902, ,R,94932
20806,48010386,1821,,, ,MEADOWBROOK HEIGHTS,RD, ,22901, ,R,94933
20807,255619585,1101,,, ,ST CHARLES,CT, ,22901, ,R,94934
20808,150611723,2401,59,APT, ,ARLINGTON,BLVD, ,22903, ,R,94935
20809,368814286,602,2,#, ,CABELL,AVE, ,22903, ,R,94936
20810,7881935,1800,110,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,94937
20811,7142458,583,306,APT, ,BRANDON,AVE, ,22903, ,R,95044
20812,7142458,583,307,APT, ,BRANDON,AVE, ,22903, ,R,95045
20813,49210404,2111,17,APT, ,MICHIE,DR, ,22901, ,R,95048
20814,70910707,2114,236,#, ,ANGUS,RD, ,22901, ,C,95049
20815,7671708,1800,30,UNIT, ,JEFFERSON PARK,AVE, ,22903, ,R,95050
20816,81651090,101,12,#, ,CARROLLTON,TER, ,22903, ,R,95051
20817,81651090,101,13,#, ,CARROLLTON,TER, ,22903, ,R,95052
20818,418614832,926,A,UNIT, ,CHARLTON,AVE, ,22903, ,R,95053
20819,423014924,211,A,UNIT, ,CHANCELLOR,ST, ,22903, ,R,95054
20820,39310270,1918,C,UNIT, ,SWANSON,DR, ,22901, ,R,95060
20821,43510309,1919,3,#, ,SWANSON,DR, ,22901, ,R,95061
20822,70910707,2114,224,#, ,ANGUS,RD, ,22901, ,C,95065
20823,70910707,2114,221,#, ,ANGUS,RD, ,22901, ,C,95066
20824,99711080,1243,B24,UNIT, ,CEDARS,CT, ,22903, ,R,95067
20825,99711080,1243,C1,UNIT, ,CEDARS,CT, ,22903, ,R,95068
20826,99711080,1243,C8,UNIT, ,CEDARS,CT, ,22903, ,R,95069
20827,99711080,1243,C9,UNIT, ,CEDARS,CT, ,22903, ,R,95070
20828,7255419,113,B,APT, ,VALLEY,RD, ,22903, ,R,95071
